run_dir,setting,language_mode,language,model_family,seed,context,features,include_mwe_segment,transform,id,label,test_pred,test_proba_literal,MWE,seen_mwe_type,train_mwe_freq_bin,is_ambiguous_mwe,slice_minority_instance,slice_ambiguous
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,89146630-4646-476b-a28f-aad31db5acf9,1,0,0.0107531053945422,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,3e1fbd15-26c9-4eb3-9d98-d81d64282a86,1,0,0.0308873020112514,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,39aa0a0e-093a-4334-8115-dd957768a476,1,0,0.0079004941508173,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,f8f857a0-9685-4285-a15b-a79b38d51773,1,0,0.0084096286445856,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,bd6e6cc0-a9d6-4b49-b9f7-fc65a173dbe0,1,0,0.0129697397351264,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,ea41f3bb-adb9-45d1-b394-cf21faeaba21,1,0,0.0085561582818627,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,a0f934f9-0c5f-4c31-9b59-d17fb3584025,1,0,0.3150315284729004,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,bd33dfb5-efba-487f-9c59-aea20b89c9e8,1,0,0.0097828181460499,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,052695a1-a740-425d-96be-4101df90ff39,1,0,0.0094551974907517,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,6c724f95-3f59-4e72-9a25-05b2d7185b29,1,0,0.0105910953134298,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,2d33e4c7-6aaa-41d5-8294-0c4883547590,1,0,0.0094302659854292,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,799aea39-0b25-491a-a1e4-5934f2f172bc,1,0,0.0102853011339902,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b8dfb1ea-813d-42cb-ae5b-55a5f9b2b8db,1,0,0.2161245346069336,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,a7a2f744-f7c2-462b-8942-786c0fb0613b,1,0,0.0093139857053756,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,9d2faa58-60bf-4604-b3ca-374f0914617b,1,1,0.9875176548957824,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,c56f7011-3519-4d22-945d-2e3425a456fc,1,1,0.9848083257675172,love song,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,d3c262d8-0507-4b81-8d31-a8e17da4c339,0,0,0.011498280800879,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,e342633b-9005-4925-86c6-60868f2de075,0,0,0.0077636865898966,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,e2e86a85-e9e2-4d49-bbbd-c9d1d2807f59,0,0,0.0123182879760861,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,1439c659-8eef-4042-a609-17247fdd1027,0,0,0.0073476480320096,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,adbe173e-1f96-473f-84fe-53d7d4599ef2,0,0,0.0144455656409263,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b12624a9-2c82-429a-9375-f7404cb86b27,0,0,0.0169162452220916,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,30ad6177-e478-4d2f-bfd3-88b59990a883,0,0,0.0097714103758335,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,ef61c592-93d1-41b4-8b44-92461c78a769,0,1,0.9930618405342102,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,0fb71159-3887-4257-bdbf-449382dee91a,0,0,0.0071073058061301,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,bc4ec22f-ba8e-44b5-8360-24938b9a5f61,1,1,0.9908258318901062,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,51225037-41cf-47e7-9aa5-a985d6dc9ab1,1,1,0.9902381300926208,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,1bb1130e-0d24-49f0-bde0-0164f7f62af7,1,1,0.984597384929657,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,3324ef8f-65f7-4264-8017-995600d6ba92,1,1,0.9980149269104004,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,275e2499-e42b-4d05-88cd-dfc50687e8c5,1,1,0.997195839881897,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,43af7f11-9d1c-4659-8da8-0ad15696e9d4,1,1,0.9218803644180298,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,cbe0992f-83bc-4ecc-9da0-3fb6d01a771c,1,1,0.762430727481842,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,fb2d819c-449a-47f5-9f62-374ec4e42211,1,0,0.0091606797650456,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,27c040e8-045b-4ac3-997b-a9bc616288fa,1,1,0.9629366397857666,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,312d380b-8f58-442e-bd29-2eac086a9312,1,0,0.012192141264677,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,fc478dad-7b7c-4115-b5ed-76792888f42b,1,1,0.997989058494568,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b4b8311f-c8ae-44cc-8326-404b05270856,1,0,0.0094345025718212,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,53f8d09b-0472-413c-bc72-6d421b1e103b,1,0,0.0115889692679047,acid test,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,46e72954-6e9c-4ad6-bdbc-279419f9ab06,0,0,0.0073341457173228,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,853a70cc-49a1-40b8-839c-c39ed593a257,0,0,0.0096197500824928,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,2f88d4c6-1ca9-496f-ada5-ed76a17172ab,0,0,0.0138647938147187,acid test,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,c2a3d085-f39b-4602-be63-2c0a2feb03db,0,0,0.0061388164758682,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,9bca1d7c-c1ae-481d-b620-077a27f0bf85,0,0,0.0062203961424529,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,1790d3e5-d1c0-4778-bfc3-6e804beac4b3,0,0,0.0063256085850298,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,a729e3e6-f3ae-4fd8-a6ab-bfcded910bda,0,0,0.0062206382863223,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,8ff80ace-4c83-44d0-a42f-2e3c1cf5cf02,0,0,0.0091385943815112,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,522de69a-9368-429d-981e-48ea6615eadc,0,0,0.0066346856765449,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,4671db40-5339-498d-8997-a219e2733dee,0,0,0.0063195340335369,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,fc932c50-a6ad-4fa8-89bd-0955d7aba421,0,0,0.0062858564779162,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,e06f627e-c759-4e51-bc2d-f7476974c7b4,0,0,0.0065473741851747,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,f04e4838-f302-4a4d-9f43-4493865e1e9a,0,0,0.0065581202507019,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,7f46324c-1c5d-4fb9-9430-4d391af207a2,0,0,0.0096391132101416,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,6c16cb0e-75ad-4549-863c-1bc26f08bc38,0,0,0.0067087388597428,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,5c54426f-0de9-47e8-b4b5-501022277a68,0,0,0.0063145379535853,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,cccb4f8a-effb-4334-b077-0745d4a87496,0,0,0.0060508279129862,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,7221594d-4625-479a-9052-d5f3506d949a,0,1,0.9887099862098694,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,3b81e12b-af21-48dc-8877-752268126a82,0,0,0.0058240029029548,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,1debd504-26f9-4ec7-a5d3-6b4bdfc2a59d,0,0,0.0062324050813913,black operation,False,10-19,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,8fd41d72-4988-4f35-b88b-9e243d412e1a,1,0,0.0129067962989211,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,cc92f6d9-3348-4fa8-8ec8-01ed00555b90,1,0,0.0237467978149652,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b64952e7-2e6e-45ae-9a51-d2ef6ca0b782,1,0,0.0092933978885412,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,a114cb70-e5b2-4e5c-b45d-d28a7348b22c,1,0,0.0160602536052465,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,6f09df0c-fa49-4f00-a220-f9ec735c5e1d,1,0,0.009513939730823,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,08daf7bd-38ed-486a-926d-1e5a72b26f58,0,0,0.0106655340641736,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,6e8efa14-7861-4dd9-a470-28b93bed8761,0,0,0.0084793912246823,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,73bfdf0b-0603-4d94-847e-66c204b8600a,0,0,0.0126665774732828,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,f18f8b13-b9b8-4f82-bc50-33f09451db0b,0,0,0.0084453802555799,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,a7ad1850-8ff8-4a09-bb2f-247c597e8960,0,0,0.0078840246424078,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b9717c8d-badf-48b5-a817-ee8ebab1d654,0,0,0.0084665082395076,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,5ae72d51-e7a3-45fc-987f-83bf5291dfb2,0,0,0.009634424932301,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,fdce65a7-3562-48ff-acfa-0b56ab8f511c,0,0,0.0115392068400979,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,544d5c08-50bd-4f65-9997-3044a46a6df4,0,0,0.0112400026991963,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,699f8b9f-5924-4d27-bead-246adfd58ade,0,0,0.0097048692405223,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,e22b1629-5da4-4658-a027-610cd5ab1e86,1,1,0.9936768412590028,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,c73408c0-a887-4a56-8d3f-f0db4824a64e,1,1,0.9952355027198792,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,0f811b73-52ea-4808-b20b-afc01823fa8e,1,0,0.0120981419458985,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,df33df52-34f4-47ef-ba43-ca1ce9a81114,1,0,0.0189225412905216,rocket science,False,20-29,True,minority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,e5090c63-b68b-4cff-af16-ed4304d74cbf,0,0,0.0095978640019893,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,8536c950-83b4-4b68-9dcb-e864a10b7358,0,0,0.0117563288658857,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,29251e7d-40bb-4e74-bd5d-a2989b0fa200,0,0,0.0074472371488809,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,700b97b9-bd59-442a-8f80-e20fbb40e3b2,0,1,0.9284400343894958,rocket science,False,20-29,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,d074fe64-7958-4f20-88bb-8a479f7d20b8,1,1,0.9988659620285034,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b675bfb6-137e-4357-a8cb-450581d2b491,1,1,0.9989198446273804,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,d260a8c5-d29a-4c98-98e1-038b1fb0e107,1,1,0.998945653438568,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,326e6547-c244-4e82-b04a-91e86f02d265,1,1,0.9989283680915833,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,1aa65a66-57e1-4169-a769-64facb9ede37,1,1,0.9989365935325624,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,dd7b9268-7305-4b93-abb8-bf1653352879,1,1,0.9989091157913208,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,d9f411de-01c0-4427-885c-02279d0a5e89,1,1,0.9989299178123474,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,168cea07-2458-455b-b236-f905f7b9da4e,1,1,0.9988939166069032,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,344200dd-b756-40cf-b758-d0ee97566529,1,1,0.9989479184150696,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,9720b2fa-3eee-4229-876a-5c7e3a5e84de,1,1,0.998908758163452,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,2ff12bc5-e7b7-477e-91e5-389b40c7fcf8,1,1,0.998923361301422,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,8fe8f0ae-3f7c-4895-9bfd-8b4563c6ad0e,1,1,0.9989500641822816,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,9446918a-198b-4641-80a1-9aafad954277,1,1,0.9989432692527772,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,80e9c1da-374c-4f06-a456-68e393f67e99,1,1,0.9989129304885864,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,66a6bb5c-08a3-4062-9065-9af2a1eca616,1,1,0.9989357590675354,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,1fffdad4-c1f3-4317-9cba-f93a9f768d36,1,1,0.9989519119262696,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,4174da3e-bf73-45bb-9171-26c56750252f,1,1,0.998847723007202,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,e890a571-5c83-44cf-a448-0aa7270a4076,1,1,0.9989380240440368,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,6c158178-1946-4704-9cba-2a9d54718de1,1,1,0.9989281296730042,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,554a2d61-f74e-4d06-a4dd-935032588244,1,1,0.9988345503807068,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,0e303b77-81b4-4aca-ae2d-ea5743d4ce8e,1,1,0.9989400506019592,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,e5826933-e43b-4c54-ad59-a1005fc77f5d,1,1,0.99893718957901,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,4ad6ba25-52a0-4206-b20a-33d442056d97,1,1,0.998892605304718,social insurance,False,20-29,False,,control
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b871c0e3-8979-45d6-9a98-d69c35dabfd2,0,1,0.9940927624702454,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,5e421b15-ef6b-4aa9-a4e3-72ce5b07f0ed,0,0,0.2725880146026611,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,46ab5607-f39a-4894-8f0a-b24ee2020a21,0,1,0.9989116191864014,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,8dfbcd77-be16-46cc-b6f3-2700497723bb,0,0,0.0257862992584705,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,f2f56992-2987-4672-858d-03dcfee68009,0,1,0.9813801646232604,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,9efc0185-85a6-4ccf-9526-54ceeec7d7e6,0,1,0.9937020540237428,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,46225bc9-36c9-45e7-b632-4080597aba44,0,1,0.9913477301597596,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,b352846d-fa13-4e5d-bd48-a0a9187c9142,0,0,0.033294316381216,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,c3303839-4cde-461e-ae06-28b3bfafbede,0,1,0.9956718683242798,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,9a1f1c60-efaa-44ff-a16d-53a255f391a4,0,1,0.9964744448661804,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,90f1807e-b0e9-4060-b0c8-36e06a5e0acc,0,1,0.738502562046051,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,35e79959-f665-4d55-a0be-3c2c09bd5c9d,0,1,0.9903019070625304,crash course,False,10-19,True,majority,hard
zero_shot__EN__target_True_highlight_glosses__mBERT__seed51,zero_shot,per_language,EN,mBERT,51,target,glosses,True,highlight,3bd1ec87-9bd7-42a9-91a9-bb5c0a37c38d,0,1,0.995280921459198,crash course,False,10-19,True,majority,hard
